"Title","annotation_id","annotator","created_at","id","lead_time","sentiment","updated_at" 
"MK tolak uji formil UU TNI – Apa alasannya dan bagaimana dampaknya?",3689,"2","2025-12-08T03:22:58.461906Z",6026,3.933,"Neutral","2025-12-08T03:22:58.461906Z"
"Prabowo lantik Djamari Chaniago sebagai Menko Polkam, Eric Thohir Menpora",3690,"2","2025-12-08T03:23:06.506416Z",6027,7.611,"Neutral","2025-12-08T03:23:06.506416Z"
"Video,
Kiprah perempuan adat Yenbuba merestorasi terumbu karang Raja Ampat yang rusak
, Durasi 2,40",3691,"2","2025-12-08T03:23:20.751885Z",6028,13.911,"Positive","2025-12-08T03:23:20.751885Z"
"Video Presiden Prabowo tayang di bioskop – Apakah praktik Orde Baru hadir kembali?",3692,"2","2025-12-08T03:23:38.461501Z",6029,17.415,"Neutral","2025-12-08T03:23:38.461501Z"
"Stok BBM di SPBU swasta nyaris nihil, apa dampak dugaan monopoli terhadap konsumen?",3693,"2","2025-12-08T03:23:42.697487Z",6030,3.973,"Negative","2025-12-08T03:23:42.697487Z"
"'Paket stimulus ekonomi 8+4+5' demi kejar target pertumbuhan ekonomi – Apa saja yang perlu diketahui?",3694,"2","2025-12-08T03:23:52.925931Z",6031,9.978,"Positive","2025-12-08T03:23:52.925931Z"
"Lima anggota geng ditangkap terkait pembunuhan staf KBRI di Peru – Bagaimana perkembangan investigasi sejauh ini?",3695,"2","2025-12-08T03:23:58.016427Z",6032,4.844,"Negative","2025-12-08T03:23:58.016427Z"
"Presiden Prabowo akan bagikan 330 ribu televisi pintar ke sekolah – Apakah program ini tepat sasaran?",3696,"2","2025-12-08T03:24:16.474504Z",6033,18.211,"Neutral","2025-12-08T03:24:16.474504Z"
"Video,
Apa hubungan bendera One Piece di demonstrasi Nepal dan Prancis dengan Indonesia?
, Durasi 3,43",3697,"2","2025-12-08T03:24:20.806907Z",6034,4.055,"Neutral","2025-12-08T03:24:20.806907Z"
"Di balik 'Norma: Antara Mertua dan Menantu' – Mengapa film tema selingkuh digemari di Asia Tenggara?",3698,"2","2025-12-08T03:24:27.243652Z",6035,6.178,"Neutral","2025-12-08T03:24:27.243652Z"
"Dua pria Australia ditangkap atas tuduhan memasok senjata api ke TPNPB-OPM",3699,"2","2025-12-08T03:24:36.060148Z",6036,8.546,"Negative","2025-12-08T03:24:36.060148Z"
"Mahasiswa Indonesia meninggal setelah menemani kunjungan pejabat ke Austria",3700,"2","2025-12-08T03:25:09.752829Z",6037,33.356,"Negative","2025-12-08T03:25:09.752829Z"
"Anggota TNI jadi tersangka kasus dugaan pembunuhan kepala cabang BRI – Ada apa di balik kasus ini?",3701,"2","2025-12-08T03:25:14.115051Z",6038,4.094,"Negative","2025-12-08T03:25:14.115051Z"
"Suntikan dana pemerintah Rp200 triliun ke perbankan, apa yang patut diketahui?",3702,"2","2025-12-08T03:25:20.137658Z",6039,5.744,"Neutral","2025-12-08T03:25:20.137658Z"
"Bahlil izinkan tambang nikel beroperasi kembali di Raja Ampat, Greenpeace sebut 'pemerintah dan korporasi serakah'",3703,"2","2025-12-08T04:57:46.788380Z",6040,5546.297,"Negative","2025-12-08T04:57:46.788380Z"
"Banjir Bali terparah sepanjang satu dekade, korban meninggal bertambah menjadi 16 orang",3704,"2","2025-12-08T04:57:52.051314Z",6041,4.969,"Negative","2025-12-08T04:57:52.051314Z"
"Bendera One Piece berkibar di tengah aksi demonstrasi di Indonesia, Nepal, dan Prancis - 'Bentuk rasa frustrasi anak muda pada pemerintah'",3705,"2","2025-12-08T05:31:43.570565Z",6042,2031.223,"Negative","2025-12-08T05:31:43.570565Z"
"Kisah perempuan adat Yenbuba merestorasi terumbu karang Raja Ampat yang rusak akibat insiden Caledonian Sky tujuh tahun lalu",3706,"2","2025-12-08T05:33:46.393287Z",6043,122.522,"Positive","2025-12-08T05:33:46.393287Z"
"Pemuda asli Papua tewas diduga akibat dianiaya polisi – 'Nyawa kami seakan mudah sekali dibunuh'",3707,"2","2025-12-08T05:33:50.031945Z",6044,3.072,"Negative","2025-12-08T05:33:50.031945Z"
"Tunjangan rumah DPRD Jakarta, Jateng, Jabar, dan Sumut mencapai Rp40 juta-Rp70 juta",3708,"2","2025-12-08T05:33:57.945165Z",6045,7.655,"Negative","2025-12-08T05:33:57.945165Z"
"Anak gajah bernama Tari mati di Taman Nasional Tesso Nilo – Apa penyebab kematiannya?",3709,"2","2025-12-08T05:34:01.799059Z",6046,3.586,"Negative","2025-12-08T05:34:01.799059Z"
"Purbaya dilantik jadi menteri keuangan, apa saja PR yang harus dituntaskan?",3710,"2","2025-12-08T05:34:05.386335Z",6047,3.336,"Positive","2025-12-08T05:34:05.386335Z"
"Aktivis lingkungan NTT ditemukan meninggal – Apa yang diketahui sejauh ini?",3711,"2","2025-12-08T05:34:08.729494Z",6048,3.089,"Negative","2025-12-08T05:34:08.729494Z"
"'Mamah tidak rela hidup terus-terusan susah' – Kisah ibu dan dua anak di Kabupaten Bandung mengakhiri hidup diduga karena tekanan ekonomi",3712,"2","2025-12-08T05:34:14.207722Z",6049,5.212,"Negative","2025-12-08T05:34:14.207722Z"
"Sri Mulyani minta maaf setelah serahkan jabatan kepada menkeu yang baru",3713,"2","2025-12-08T05:34:20.566624Z",6050,6.099,"Neutral","2025-12-08T05:34:20.566624Z"
"21 tahun kematian Munir – Mengapa kasusnya sulit diungkap?",3714,"2","2025-12-08T05:34:23.972358Z",6051,3.157,"Negative","2025-12-08T05:34:23.972358Z"
"Mengapa foto Menhut Raja Juli bermain domino dengan bekas tersangka pembalak liar problematik?",3715,"2","2025-12-08T05:34:31.975928Z",6052,7.739,"Negative","2025-12-08T05:34:31.975928Z"
"Dari tumpukan sampah menjadi benda berguna: Kisah warga Sumenep atasi masalah sampah yang semakin 'serius'",3716,"2","2025-12-08T05:34:37.019879Z",6053,4.768,"Positive","2025-12-08T05:34:37.019879Z"
"Polisi dituduh 'melampaui batas' dalam atasi demo Agustus 2025 – 'Kewenangan membesar tanpa pengawasan berarti'",3717,"2","2025-12-08T05:34:42.139176Z",6054,4.856,"Negative","2025-12-08T05:34:42.139176Z"
"Kpop Demon Hunters: Masa depan budaya pop Korea di tangan grup virtual",3718,"2","2025-12-08T05:34:47.032407Z",6055,4.63,"Neutral","2025-12-08T05:34:47.032407Z"
"Siapa aktivis hingga TikToker yang jadi tersangka penghasutan demo Agustus?",3719,"2","2025-12-08T05:35:39.622996Z",6056,52.331,"Negative","2025-12-08T05:35:39.622996Z"
"Apa itu tuntutan 17+8? – Mahasiswa akan terus demo sampai tuntutan dipenuhi, DPR berikan tanggapan",3720,"2","2025-12-08T05:35:47.985203Z",6057,8.045,"Negative","2025-12-08T05:35:47.985203Z"
"Viral pria diduga intel TNI ditangkap Brimob – Apa peran intelijen dalam gelombang demonstrasi?",3721,"2","2025-12-08T05:35:52.666328Z",6058,4.409,"Negative","2025-12-08T05:35:52.666328Z"
"Pertemuan organisasi mahasiswa dengan DPR dan dua menteri – Apa efeknya pada gelombang demonstrasi?",3722,"2","2025-12-08T05:35:58.754236Z",6059,5.822,"Neutral","2025-12-08T05:35:58.754236Z"
"Sopir kendaraan taktis Brimob yang melindas Affan Kurniawan dihukum demosi tujuh tahun – 'Kami mohon dibukakan maaf'",3723,"2","2025-12-08T05:36:06.154687Z",6060,7.137,"Negative","2025-12-08T05:36:06.154687Z"
"Eks Mendikbudristek Nadiem Makarim tersangka korupsi pengadaan laptop – Bagaimana duduk perkaranya?",3724,"2","2025-12-08T05:36:13.828623Z",6061,7.42,"Negative","2025-12-08T05:36:13.828623Z"
"Dukungan warga Malaysia dan negara lain untuk aksi di Indonesia – 'Pemerintah kita sama buruk dan korup'",3725,"2","2025-12-08T05:36:24.618250Z",6062,10.513,"Neutral","2025-12-08T05:36:24.618250Z"
"Aliansi Perempuan desak penghentian kekerasan negara – Apa bedanya dengan gerakan Suara Ibu Peduli pada 1998?",3726,"2","2025-12-08T05:36:31.308981Z",6063,6.431,"Neutral","2025-12-08T05:36:31.308981Z"
"Trauma kerusuhan 1998 usai rentetan aksi penjarahan – 'Rumah dijaga TNI bisa dijarah, bagaimana rumah rakyat biasa?'",3727,"2","2025-12-08T05:36:39.012062Z",6064,7.411,"Negative","2025-12-08T05:36:39.012062Z"
"Nasib pengemudi ojol setelah gelombang demo – 'Lebih takut lagi kalau dapur tidak ngebul'",3728,"2","2025-12-08T05:36:45.808402Z",6065,6.513,"Negative","2025-12-08T05:36:45.808402Z"
"Sepuluh orang meninggal dalam gelombang demonstrasi – 'Negara harus menjawab tuntutan masyarakat'",3729,"2","2025-12-08T05:36:49.503067Z",6066,3.399,"Negative","2025-12-08T05:36:49.503067Z"
"Aktivis Lokataru ditangkap buntut gelombang demonstrasi Agustus – 'Pola yang berulang usai unjuk rasa besar'",3730,"2","2025-12-08T05:37:02.098232Z",6067,12.328,"Neutral","2025-12-08T05:37:02.098232Z"
"TNI ditugaskan 'memelihara keamanan dan ketertiban' – Apakah Indonesia dalam situasi darurat militer?",3731,"2","2025-12-08T05:37:10.467157Z",6068,8.114,"Neutral","2025-12-08T05:37:10.467157Z"
"Mengapa aksi demonstrasi berujung perusakan dan penjarahan?",3732,"2","2025-12-08T05:37:14.543623Z",6069,3.815,"Negative","2025-12-08T05:37:14.543623Z"
"Beras langka dan harganya naik, warga terpaksa mengurangi makan beras hingga berhenti berjualan – Apa penyebabnya?",3733,"2","2025-12-08T05:37:21.159483Z",6070,6.308,"Negative","2025-12-08T05:37:21.159483Z"
"Penjarahan rumah pejabat dan korban tewas bermunculan – Akankah berujung seperti krisis 1998?",3734,"2","2025-12-08T05:37:25.751328Z",6071,4.265,"Negative","2025-12-08T05:37:25.751328Z"
"Pengemudi ojol Affan Kurniawan disebut 'martir demokrasi' – Apakah aksi massa bakal membesar?",3735,"2","2025-12-08T05:37:39.338054Z",6072,13.319,"Neutral","2025-12-08T05:37:39.338054Z"
"Demo DPR: Kendaraan polisi melindas pengemudi ojol hingga tewas, Istana minta maaf dan tujuh polisi diperiksa",3736,"2","2025-12-08T05:37:46.607478Z",6073,6.978,"Negative","2025-12-08T05:37:46.607478Z"
"Video,
Dana reses anggota DPR Rp2,5 miliar per tahun, untuk apa?
, Durasi 3,12",3737,"2","2025-12-08T05:37:52.164366Z",6074,5.28,"Negative","2025-12-08T05:37:52.164366Z"
"Dari naik pangkat sampai dimakamkan di taman makam pahlawan menjadi hak penerima tanda kehormatan – Mengapa sejumlah nama menuai polemik?",3738,"2","2025-12-08T05:37:59.295339Z",6075,6.874,"Neutral","2025-12-08T05:37:59.295339Z"
"Bupati Pati, Sudewo penuhi pemeriksaan KPK di tengah seruan warga agar dirinya ditangkap – 'Kami ingin punya pemimpin yang bersih'",3739,"2","2025-12-08T05:38:07.071281Z",6076,7.523,"Negative","2025-12-08T05:38:07.071281Z"
"Anggota DPR mendapat dana reses Rp2,5 miliar tiap tahun, untuk apa?",3740,"2","2025-12-08T05:38:10.498643Z",6077,3.166,"Neutral","2025-12-08T05:38:10.498643Z"
"Wabah campak di Sumenep renggut nyawa 17 anak, cakupan imunisasi rendah karena hoaks 'vaksin haram'?",3741,"2","2025-12-08T05:38:19.202753Z",6078,8.442,"Negative","2025-12-08T05:38:19.202753Z"
"Petani Bali pakai drone untuk bertani di sawah – 'Lebih efisien'",3742,"2","2025-12-08T05:38:25.935104Z",6079,6.478,"Positive","2025-12-08T05:38:25.935104Z"
"Pelaku usaha hingga ojol merugi akibat gangguan internet di Merauke",3743,"2","2025-12-08T05:38:30.057818Z",6080,3.862,"Negative","2025-12-08T05:38:30.057818Z"
"Kasus kematian diplomat Kemlu, keluarga ungkap temuan baru – Apakah penyelidikan bisa dilanjutkan?",3744,"2","2025-12-08T05:38:35.171522Z",6081,4.845,"Negative","2025-12-08T05:38:35.171522Z"
"Anggaran pendidikan terbesar sepanjang sejarah tapi hampir setengahnya untuk MBG dikoreksi – 'Guru seakan-akan dibantu'",3745,"2","2025-12-08T05:38:47.823398Z",6082,12.389,"Neutral","2025-12-08T05:38:47.823398Z"
"Immanuel Ebenezer dipecat setelah jadi tersangka kasus pemerasan pengurusan sertifikat K3, diduga menerima uang Rp3 miliar – Apa perannya?",3746,"2","2025-12-08T05:38:54.223509Z",6083,6.111,"Negative","2025-12-08T05:38:54.223509Z"
"Rangkaian gempa Bekasi dipicu 'West Java Back-arc Thrust' – Seberapa besar potensi gempa yang bisa dilepaskan?",3747,"2","2025-12-08T05:39:01.298500Z",6084,6.751,"Negative","2025-12-08T05:39:01.298500Z"
"Udang beku dari Indonesia terpapar zat radioaktif, dari mana kontaminasi muncul?",3748,"2","2025-12-08T05:39:05.615117Z",6085,4.038,"Negative","2025-12-08T05:39:05.615117Z"
"'Pemerintah pusat lepas tanggung jawab, pemda terjepit' – Mengapa gerakan warga disebut satu-satunya cara batalkan kenaikan pajak?",3749,"2","2025-12-08T05:39:24.229603Z",6086,18.331,"Neutral","2025-12-08T05:39:24.229603Z"
"Video,
Gaji dan tunjangan anggota DPR lebih dari Rp100 juta, untuk apa saja?
, Durasi 2,41",3750,"2","2025-12-08T05:39:29.874147Z",6087,5.38,"Negative","2025-12-08T05:39:29.874147Z"
"Tiga orang tewas akibat kebakaran sumur minyak di Blora, Bahlil diminta revisi aturan perizinan",3751,"2","2025-12-08T05:39:35.471316Z",6088,5.327,"Negative","2025-12-08T05:39:35.471316Z"
"Ilmuwan Indonesia di jantung AI – Perjalanan dari Bandung ke Oxford, hingga markas DeepMind",3752,"2","2025-12-08T05:39:43.159117Z",6089,7.422,"Positive","2025-12-08T05:39:43.159117Z"
"Gaji dan tunjangan anggota DPR lebih Rp100 juta per bulan distop setelah gelombang demonstrasi – 'Tidak patut saat masyarakat kesulitan ekonomi'",3753,"2","2025-12-08T05:39:50.847218Z",6090,7.429,"Negative","2025-12-08T05:39:50.847218Z"
"Setya Novanto bebas bersyarat – 'Kemunduran agenda pemberantasan korupsi'",3754,"2","2025-12-08T05:39:54.855459Z",6091,3.739,"Negative","2025-12-08T05:39:54.855459Z"
"'Konflik berulang membuat masyarakat Aceh trauma' – Mengapa Indonesia harus belajar dari penyelesaian damai konflik Aceh?",3755,"2","2025-12-08T05:40:06.750188Z",6092,11.619,"Negative","2025-12-08T05:40:06.750188Z"
"HUT RI ke-80: Potret perayaan kemerdekaan dan pengibaran bendera Merah Putih di seluruh negeri",3756,"2","2025-12-08T05:40:12.127333Z",6093,5.097,"Neutral","2025-12-08T05:40:12.127333Z"
"Samin, Kendeng, hingga golput besar-besaran – Mengapa 'gerakan rakyat' di Pati sangat masif?",3757,"2","2025-12-08T05:40:19.058414Z",6094,6.663,"Neutral","2025-12-08T05:40:19.058414Z"
"Pidato RAPBN Prabowo bahas MBG, pengangguran, dan nasib IKN — Apa kata ahli ekonomi?",3758,"2","2025-12-08T05:40:26.208970Z",6095,6.873,"Neutral","2025-12-08T05:40:26.208970Z"
"Pembantaian Nanjing pada Perang Dunia II masih hantui hubungan China-Jepang",3759,"2","2025-12-08T05:40:30.166904Z",6096,3.691,"Neutral","2025-12-08T05:40:30.166904Z"
"Pajak Bumi dan Bangunan naik drastis, aksi protes merembet ke sejumlah daerah",3760,"2","2025-12-08T05:40:33.867034Z",6097,3.427,"Negative","2025-12-08T05:40:33.867034Z"
"Video,
Sejarah kelam 'ianfu', budak seks militer Jepang di Indonesia yang terlupakan
, Durasi 4,14",3761,"2","2025-12-08T05:40:43.537411Z",6098,9.408,"Neutral","2025-12-08T05:40:43.537411Z"
"'Saya mensyukuri perdamaian, tapi kemakmuran kurang' – Cerita eks tentara GAM dan masalah kesejahteraan di Aceh",3762,"2","2025-12-08T05:41:06.784127Z",6099,22.979,"Neutral","2025-12-08T05:41:06.784127Z"
"Dugaan korupsi kuota haji era Yaqut Cholil Qoumas – Mengapa anggaran perjalanan ke tanah suci berulang kali dimanipulasi?",3763,"2","2025-12-08T05:41:13.696585Z",6100,6.626,"Negative","2025-12-08T05:41:13.696585Z"
"Nasib budak seks tentara Jepang pada Perang Dunia II – Hidup sebatang kara dalam lara di usia senja",3764,"2","2025-12-08T05:41:18.186016Z",6101,4.217,"Neutral","2025-12-08T05:41:18.186016Z"
"Kematian Prada Lucky – 'Budaya kekerasan di internal TNI dan impunitas picu penganiayaan terus berulang'",3765,"2","2025-12-08T05:41:26.039246Z",6102,7.573,"Negative","2025-12-08T05:41:26.039246Z"
"Kapan dan di mana publik Indonesia bisa menyaksikan hujan meteor Perseid?",3766,"2","2025-12-08T05:41:31.533838Z",6103,5.205,"Neutral","2025-12-08T05:41:31.533838Z"
"BPS dilaporkan ke PBB – Apa dampak yang ditanggung warga jika data pemerintah tak sesuai realitas?",3767,"2","2025-12-08T05:41:46.354736Z",6104,14.559,"Neutral","2025-12-08T05:41:46.354736Z"
"Kemensos beli 15.000 laptop untuk Sekolah Rakyat – 'Pengadaan paling empuk bagi praktik korupsi'",3768,"2","2025-12-08T05:42:07.126577Z",6105,20.493,"Neutral","2025-12-08T05:42:07.126577Z"
"Diperdaya, diculik, dan melayani belasan orang tiap hari – Kisah 'ianfu', budak seks militer Jepang dalam Perang Dunia II",3769,"2","2025-12-08T05:42:13.708249Z",6106,6.278,"Negative","2025-12-08T05:42:13.708249Z"
"Pendakian Gunung Rinjani kembali dibuka, apa saja perbaikan yang dilakukan?",3770,"2","2025-12-08T05:42:17.802698Z",6107,3.8,"Neutral","2025-12-08T05:42:17.802698Z"
"Anggota TNI bunuh tiga polisi dan terlibat judi sabung ayam di Lampung divonis hukuman mati",3771,"2","2025-12-08T05:42:22.850352Z",6108,4.765,"Negative","2025-12-08T05:42:22.850352Z"
"Polda DIY tangkap 'orang yang rugikan' situs judi online, tapi mengapa tak menjerat bandarnya?",3772,"2","2025-12-08T05:42:34.543516Z",6109,11.408,"Negative","2025-12-08T05:42:34.543516Z"
"Pemerintah hendak tampung 2.000 warga Gaza di Pulau Galang – Apakah Indonesia bantu Israel mengosongkan Gaza?",3773,"2","2025-12-08T05:42:45.056050Z",6110,10.216,"Neutral","2025-12-08T05:42:45.056050Z"
"Video,
Siapa penghuni Pulau Sulawesi satu juta tahun lalu?
, Durasi 4,28",3774,"2","2025-12-08T05:42:50.367031Z",6111,5.034,"Neutral","2025-12-08T05:42:50.367031Z"
"Polisi yang menembak Gamma, pelajar di Semarang, divonis penjara 15 tahun",3775,"2","2025-12-08T05:42:54.714481Z",6112,4.085,"Negative","2025-12-08T05:42:54.714481Z"
"Bupati Pati batalkan PBB 250%, warga tetap menuntut dia lengser",3776,"2","2025-12-08T05:43:05.470951Z",6113,10.488,"Positive","2025-12-08T05:43:05.470951Z"
"Fatwa haram peternakan babi di Jepara – Bagaimana gesekan agama dan bisnis yang terjadi?",3777,"2","2025-12-08T05:43:13.824921Z",6114,8.077,"Neutral","2025-12-08T05:43:13.824921Z"
"Mengapa bermain layang-layang di dekat bandara berbahaya bagi penerbangan?",3778,"2","2025-12-08T05:43:18.084093Z",6115,3.952,"Neutral","2025-12-08T05:43:18.084093Z"
"Prabowo siapkan Pulau Galang untuk pengobatan 2.000 warga Gaza, bagaimana sejarah Pulau Galang?",3779,"2","2025-12-08T05:43:23.814026Z",6116,5.368,"Neutral","2025-12-08T05:43:23.814026Z"
"Wacana pemblokiran Roblox – Adakah cara lain yang lebih jitu untuk cegah dampak buruk pada anak?",3780,"2","2025-12-08T05:43:37.235719Z",6117,13.126,"Positive","2025-12-08T05:43:37.235719Z"
"Video,
Cerita satu-satunya dokter ahli gigitan ular berbisa di Indonesia
, Durasi 4,46",3781,"2","2025-12-08T05:43:43.964565Z",6118,6.456,"Neutral","2025-12-08T05:43:43.964565Z"
"Video,
Pekerja tolak Tapera: 'Tapera ini cuma jadi beban finansial'
, Durasi 2,25",3782,"2","2025-12-08T05:43:52.969779Z",6119,8.728,"Neutral","2025-12-08T05:43:52.969779Z"
"Bagaimana aturan royalti di kafe dan ke mana uang royalti selama ini mengalir?",3783,"2","2025-12-08T05:43:57.963906Z",6120,4.732,"Neutral","2025-12-08T05:43:57.963906Z"
"'Anak muda Papua sulit dapat pekerjaan, bahkan jika lulus dari luar negeri' – Pencoblosan pilkada ulang di Papua, bisakah beri harapan untuk warga?",3784,"2","2025-12-08T05:44:15.701827Z",6121,17.47,"Negative","2025-12-08T05:44:15.701827Z"
"Proyek ratusan vila di Pulau Padar – 'Warga sakit hati karena peminggiran bertahun-tahun'",3785,"2","2025-12-08T05:44:24.986447Z",6122,8.995,"Negative","2025-12-08T05:44:24.986447Z"
"Karhutla kembali terjadi di hutan yang ditempati perusahaan – Apakah pemerintah serius menanganinya?",3786,"2","2025-12-08T05:44:37.121097Z",6123,11.849,"Negative","2025-12-08T05:44:37.121097Z"
"Prabowo beli 48 pesawat tempur Turki seharga ratusan triliun saat APBN defisit, dari mana uangnya?",3787,"2","2025-12-08T05:44:49.992529Z",6124,12.594,"Neutral","2025-12-08T05:44:49.992529Z"
"Pria divonis mati dalam kasus pembunuhan dan pemerkosaan penjual gorengan di Sumbar",3788,"2","2025-12-08T05:44:54.298428Z",6125,4.034,"Negative","2025-12-08T05:44:54.298428Z"
"Syok, kacau, dan kemenangan hampa – Begini rasanya buat kesepakatan tarif dengan Trump",3789,"2","2025-12-08T05:45:02.134125Z",6126,7.545,"Neutral","2025-12-08T05:45:02.134125Z"
"Seruan mengibarkan bendera One Piece – Kenapa budaya pop kerap 'dipinjam' sebagai simbol protes?",3790,"2","2025-12-08T05:45:09.464041Z",6127,7.046,"Neutral","2025-12-08T05:45:09.464041Z"
"Tom Lembong dan Hasto Kristiyanto bebas – Apa dampaknya bagi pemberantasan korupsi?",3791,"2","2025-12-08T05:45:16.099900Z",6128,6.375,"Neutral","2025-12-08T05:45:16.099900Z"
"Apakah kita harus mulai meninggalkan kebiasaan makan nasi?",3792,"2","2025-12-08T05:45:21.291998Z",6129,4.918,"Neutral","2025-12-08T05:45:21.291998Z"
"Pemerintah bakal hapus beras medium dan premium – Apa saja dampak ke masyarakat?",3793,"2","2025-12-08T05:45:26.958932Z",6130,5.382,"Neutral","2025-12-08T05:45:26.958932Z"
"Ratusan guru Sekolah Rakyat mundur – Bagaimana nasib para murid?",3794,"2","2025-12-08T05:45:30.628461Z",6131,3.382,"Negative","2025-12-08T05:45:30.628461Z"
"PPATK buka 28 juta 'rekening menganggur' yang sempat mereka blokir, kebijakan terbukti bermasalah sejak awal?",3795,"2","2025-12-08T05:46:12.584777Z",6132,41.687,"Positive","2025-12-08T05:46:12.584777Z"
"Enam terduga anggota sindikat penjualan bayi ke Singapura ditangkap di Kalimantan Barat, apa temuan polisi?",3796,"2","2025-12-08T05:46:17.032550Z",6133,4.174,"Negative","2025-12-08T05:46:17.032550Z"
"Angka kemiskinan turun, ratusan ribu orang terancam tak menerima bansos?",3797,"2","2025-12-08T05:46:24.071645Z",6134,6.755,"Positive","2025-12-08T05:46:24.071645Z"
"Gempa magnitudo 8,7 di Rusia memicu potensi tsunami – Bagaimana tsunami bisa terjadi?",3798,"2","2025-12-08T05:46:28.007421Z",6135,3.628,"Negative","2025-12-08T05:46:28.007421Z"
"Warga Sumsel banding vonis PN Palembang yang tidak menerima gugatan karhutla",3799,"2","2025-12-08T05:46:33.771493Z",6136,5.45,"Negative","2025-12-08T05:46:33.771493Z"
"Kematian diplomat Kemlu – 'Tak ada keterlibatan orang lain', polisi klaim temukan persoalan kesehatan mental",3800,"2","2025-12-08T05:46:41.950669Z",6137,7.864,"Negative","2025-12-08T05:46:41.950669Z"
"Kasus perusakan rumah doa dan nasib pelajar agama minoritas di Indonesia",3801,"2","2025-12-08T05:46:52.424469Z",6138,10.179,"Negative","2025-12-08T05:46:52.424469Z"
"Kesaksian perempuan Indonesia jadi korban kekerasan seksual di pusat judi online Kamboja",3802,"2","2025-12-08T05:46:57.833525Z",6139,5.121,"Negative","2025-12-08T05:46:57.833525Z"
"Mengapa kita harus peduli RUU KUHAP?",3803,"2","2025-12-08T05:47:01.077663Z",6140,2.915,"Neutral","2025-12-08T05:47:01.077663Z"
"Kasus perusakan rumah doa umat Kristen di Padang, dua anak luka dan sembilan orang ditahan",3804,"2","2025-12-08T05:47:10.216449Z",6141,8.852,"Negative","2025-12-08T05:47:10.216449Z"
"Di balik film 'Sore: Istri dari Masa Depan' – Ketika dalam duka perempuan masih disalahpahami",3805,"2","2025-12-08T05:47:25.240344Z",6142,14.749,"Neutral","2025-12-08T05:47:25.240344Z"
"Foto diunggah Pemprov Jabar, aktivis demokrasi jadi sasaran serangan digital – 'Ketika menyangkut tubuh saya, serangan digitalnya brutal luar biasa'",3806,"2","2025-12-08T05:47:40.311207Z",6143,14.789,"Neutral","2025-12-08T05:47:40.311207Z"
"Keracunan massal MBG di NTT – 'Perut seperti tertusuk, saya trauma'",3807,"2","2025-12-08T05:47:44.290772Z",6144,3.676,"Negative","2025-12-08T05:47:44.290772Z"
"Angka kemiskinan turun tapi jumlah penduduk miskin di perkotaan meningkat, apa yang terjadi?",3808,"2","2025-12-08T05:47:55.358728Z",6145,10.782,"Negative","2025-12-08T05:47:55.358728Z"
"Hasto Kristiyanto divonis 3,5 tahun penjara terkait kasus suap Harun Masiku",3809,"2","2025-12-08T05:47:58.778517Z",6146,3.147,"Negative","2025-12-08T05:47:58.778517Z"
"Kondisi warga Puncak, Papua, 'semakin buruk' akibat konflik bersenjata – Ribuan mengungsi, beberapa tewas karena sakit dan diduga ditembak",3810,"2","2025-12-08T05:48:04.808743Z",6147,5.748,"Negative","2025-12-08T05:48:04.808743Z"
"Nasib para pekerja tekstil di Asia akibat kebijakan Trump – 'Hasilkan profit untuk perusahaan AS, kini anak-anak mereka terancam kelaparan'",3811,"2","2025-12-08T05:48:14.861800Z",6148,9.772,"Negative","2025-12-08T05:48:14.861800Z"
"BEM SI dituding diintervensi pemerintah – Bagaimana pejabat dan kekuatan politik selama ini pengaruhi organisasi mahasiswa?",3812,"2","2025-12-08T05:48:29.044827Z",6149,13.904,"Neutral","2025-12-08T05:48:29.044827Z"
"Konsep keadilan restoratif di RUU KUHAP dikritik salah kaprah – 'Bakal ciptakan rekayasa kasus dan perempuan korban kekerasan makin terpinggirkan'",3813,"2","2025-12-08T05:48:36.515802Z",6150,7.189,"Neutral","2025-12-08T05:48:36.515802Z"
"Koperasi Merah Putih diresmikan Prabowo – Potensi korupsi dan kebocoran anggarannya diperkirakan triliunan rupiah, bisakah dicegah?",3814,"2","2025-12-08T05:48:44.594726Z",6151,7.761,"Neutral","2025-12-08T05:48:44.594726Z"
"Kisah satu-satunya dokter ahli gigitan ular berbisa di Indonesia – Bagaimana menangani gigitan ular berbisa?",3815,"2","2025-12-08T05:48:50.008648Z",6152,5.127,"Neutral","2025-12-08T05:48:50.008648Z"
"Potret kebijakan publik pemerintahan Prabowo-Gibran – Viral dulu, cabut kemudian",3816,"2","2025-12-08T05:48:59.397641Z",6153,9.092,"Negative","2025-12-08T05:48:59.397641Z"
"Rangkap jabatan menteri – 'Kalau menteri saja dilarang, apalagi wakil menteri'",3817,"2","2025-12-08T05:49:05.470652Z",6154,5.789,"Neutral","2025-12-08T05:49:05.470652Z"
"WNI yang dipenjara di Myanmar karena bertemu kelompok bersenjata diberi amnesti dan dideportasi – Mengapa ada ribuan 'milisi pemberontak' di Myanmar?",3818,"2","2025-12-08T05:49:14.786645Z",6155,9.039,"Neutral","2025-12-08T05:49:14.786645Z"
"Polisi tangkap dalang sindikat penjualan bayi berkedok adopsi ke Singapura – Seperti apa modus operandinya?",3819,"2","2025-12-08T05:49:19.320646Z",6156,4.24,"Negative","2025-12-08T05:49:19.320646Z"
